"Reporting Starts","Reporting Ends","Ad Set Name","Ad Set ID",Impressions,"CPM (Cost per 1,000 Impressions) (USD)","CTR (Link Click-Through Rate)","Link Clicks","CPC (Cost per Link Click) (USD)","Landing Page Views",Budget,"Budget Type","Amount Spent (USD)","Website Purchases","Cost per Purchase (USD)","Website Purchase ROAS (Return on Ad Spend)","Website Purchases Conversion Value"
2018-02-18,2018-02-18,"Israel_IDKS_0130 - Copy",23842714810680761,5,4,20,1,0.02,1,30,Daily,0.02,,,,
2018-02-18,2018-02-18,"AsiaExJP_OldADCT_IDKS_0216 - android",23842713865250761,3772,10.25450689,1.5111346765642,57,0.67859649,41,75,Daily,38.68,,,,
2018-02-18,2018-02-18,"Surveyemail_MY_0216 - eastasia3%",23842714810330761,3,0,,,,,40,Daily,0,,,,
2018-02-18,2018-02-18,Macau_headphone_0210,23842714810620761,4,0,,,,,40,Daily,0,,,,
2018-02-18,2018-02-18,ERLADCT_AsiaExJp_0216-asia3%,23842714813040761,1019,6.68302257,0.29440628066732,3,2.27,1,40,Daily,6.81,,,,
2018-02-18,2018-02-18,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,2857,9.36296815,1.2950647532377,37,0.72297297,30,50,Daily,26.75,,,,
2018-02-18,2018-02-18,AllBackers5%_OtherEU_0216,23842714810290761,720,9.65277778,0.55555555555556,4,1.7375,4,40,Daily,6.95,,,,
2018-02-18,2018-02-18,"AsiaExJP_ERLADCT_IDKS_0216 - android",23842713872790761,856,10.28037383,1.285046728972,11,0.8,10,40,Daily,8.8,,,,
2018-02-18,2018-02-18,"ERLADCT_TH_0217 - asia1%",23842714812590761,4390,1.34624146,0.22779043280182,10,0.591,7,40,Daily,5.91,,,,
2018-02-18,2018-02-18,"AllBackers4%_OtherEU_0109 - Copy",23842714810310761,659,10.83459788,0.91047040971168,6,1.19,5,40,Daily,7.14,,,,
2018-02-18,2018-02-18,"ERLADCT_AsiaExJp_0216 - eastasia2%",23842714813030761,893,7.53639418,1.2318029115342,11,0.61181818,5,40,Daily,6.73,,,,
2018-02-18,2018-02-18,"Surveyemail_TH_0216 - eastasia3%  2",23842714812650761,745,2.25503356,0.13422818791946,1,1.68,,40,Daily,1.68,,,,
2018-02-18,2018-02-18,UAE_IDKS_0130,23842714810720761,4,2.5,,,,,40,Daily,0.01,,,,
2018-02-18,2018-02-18,"Surveryemail_EU_20171231_003 - Copy 2",23842714810230761,730,9.52054795,2.0547945205479,15,0.46333333,11,40,Daily,6.95,,,,
2018-02-18,2018-02-18,"Surveyemail_TH_0216 - eastasia2%",23842714812570761,475,2.94736842,0.21052631578947,1,1.4,,40,Daily,1.4,,,,
2018-02-18,2018-02-18,"AsiaExJP_IDKS_0211 - android -vsfuzhi - Copy",23842714810710761,926,7.2462203,1.1879049676026,11,0.61,4,40,Daily,6.71,,,,
2018-02-18,2018-02-18,Allbackers_US_20171231_006,23842714810810761,343,15.86005831,1.4577259475219,5,1.088,4,40,Daily,5.44,,,,
2018-02-18,2018-02-18,Israel_IDKS_0216,23842713860640761,106,2.54716981,1.8867924528302,2,0.135,1,40,Daily,0.27,,,,
2018-02-18,2018-02-18,"ERLclicks_AsiaExJp_0216 - WW2% - Copy 2",23842714810180761,1119,6.08579088,0.80428954423592,9,0.75666667,9,40,Daily,6.81,,,,
2018-02-18,2018-02-18,"US_ERLPageClicks2%_3T_0216 - Copy",23842714810820761,254,21.69291339,2.3622047244094,6,0.91833333,5,40,Daily,5.51,,,,
2018-02-18,2018-02-18,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,3877,12.50967243,1.0575187000258,41,1.18292683,36,30,Daily,48.5,,,,
2018-02-18,2018-02-18,"US_ERLPurchase1%_60_0210 - IDKS",23842714810790761,254,21.49606299,1.5748031496063,4,1.365,3,40,Daily,5.46,,,,
2018-02-18,2018-02-18,EU_OldAddtocart_0216heijian,23842713859360761,4982,6.04977921,1.4452027298274,72,0.41861111,62,30,Daily,30.14,,,,
2018-02-18,2018-02-18,"ERLADCT_AsiaExJp_0217 -asia2%",23842714810220761,1117,6.087735,0.35810205908684,4,1.7,2,40,Daily,6.8,,,,
2018-02-17,2018-02-17,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,6026,8.11649519,1.2612014603385,76,0.64355263,60,50,Daily,48.91,,,,
2018-02-17,2018-02-17,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,3549,8.60805861,0.67624683009298,24,1.27291667,20,50,Daily,30.55,1,30.55,1.60392799,49
2018-02-17,2018-02-17,"AsiaExJP_OldADCT_IDKS_0216 - android",23842713865250761,4625,8.60324324,1.4054054054054,65,0.61215385,41,75,Daily,39.79,2,19.895,2.46293038,98
2018-02-17,2018-02-17,Surveryemail_PH_20171229,23842712076690761,27497,1.13430556,0.87282248972615,240,0.12995833,112,30,Daily,31.19,,,,
2018-02-17,2018-02-17,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,7060,10.88101983,0.67988668555241,48,1.60041667,35,30,Daily,76.82,2,38.41,2.31710492,178
2018-02-17,2018-02-17,CA_OldADCT_0216_android,23842713865230761,3130,10.84345048,1.4696485623003,46,0.73782609,41,40,Daily,33.94,,,,
2018-02-17,2018-02-17,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,6365,7.76119403,0.87981146897093,56,0.88214286,51,30,Daily,49.4,,,,
2018-02-17,2018-02-17,"Israel_IDKS_0130 - Copy",23842704929340761,5570,6.39138241,0.91561938958707,51,0.69803922,41,30,Daily,35.6,1,35.6,3.62359551,129
2018-02-17,2018-02-17,EU_ERLADCT_0216_heijian,23842713872800761,4174,6.8495448,1.7010062290369,71,0.40267606,63,40,Daily,28.59,,,,
2018-02-17,2018-02-17,Surveryemail_ID_20171229,23842712076710761,3317,2.11034067,0.93457943925234,31,0.22580645,21,30,Daily,7,,,,
2018-02-17,2018-02-17,UAE_engaged_0130,23842704929160761,51,6.66666667,,,,,30,Daily,0.34,,,,
2018-02-17,2018-02-17,US_ERLADCT_0216,23842713872780761,2637,15.08911642,2.0857034508912,55,0.72345455,50,40,Daily,39.79,2,19.895,2.83990953,113
2018-02-17,2018-02-17,"Surveryemail_MY_20171229 - Copy",23842704929150761,18734,2.76662752,0.8273726913633,155,0.3343871,116,50,Daily,51.83,3,17.27666667,3.12560293,162
2018-02-17,2018-02-17,Israel_OldADCT_IDKS_0216,23842713865260761,13,0.76923077,,,,,40,Daily,0.01,,,,
2018-02-17,2018-02-17,US_OldADCT_0216,23842713865240761,2378,14.14634146,1.7661900756939,42,0.80095238,40,40,Daily,33.64,,,,
2018-02-17,2018-02-17,Israel_IDKS_0216,23842713860640761,9,4.44444444,,,,,40,Daily,0.04,,,,
2018-02-17,2018-02-17,"CA_engaged_IDKS_0211_android - Copy",23842713860560761,3640,10.93131868,1.4835164835165,54,0.73685185,48,40,Daily,39.79,3,13.26333333,3.69439558,147
2018-02-17,2018-02-17,"AsiaExJP_ERLADCT_IDKS_0216 - android",23842713872790761,4961,8.02056037,0.9675468655513,48,0.82895833,33,40,Daily,39.79,1,39.79,1.23146519,49
2018-02-17,2018-02-17,US_OldADCT_3T_0216,23842713865300761,2533,16.92459534,1.9344650611923,49,0.87489796,40,50,Daily,42.87,1,42.87,1.14299044,49
2018-02-17,2018-02-17,OldADCT_ID_0216,23842713865290761,12916,2.31031279,0.85165685970889,110,0.27127273,66,30,Daily,29.84,1,29.84,1.64209115,49
2018-02-17,2018-02-17,OldADCT_PH_0216,23842713865270761,18112,1.59065813,0.71775618374558,130,0.22161538,69,30,Daily,28.81,,,,
2018-02-17,2018-02-17,EU_OldADCT_0216_heijian,23842713865210761,3148,9.09148666,1.5565438373571,49,0.58408163,49,40,Daily,28.62,,,,
2018-02-17,2018-02-17,"AsiaExJP_IDKS_0216 - android",23842713859740761,6790,5.65684831,1.1487481590574,78,0.4924359,48,40,Daily,38.41,,,,
2018-02-17,2018-02-17,EU_OldAddtocart_0216heijian,23842713859360761,4220,7.07109005,1.3507109004739,57,0.52350877,52,30,Daily,29.84,2,14.92,3.28418231,98
2018-02-17,2018-02-17,US_ERLPageClicks1%_0216,23842713860130761,2452,13.69902121,1.9168026101142,47,0.71468085,40,40,Daily,33.59,,,,
2018-02-17,2018-02-17,OldADCT_MY_0216,23842713865280761,17042,2.91867152,0.63372843562962,108,0.46055556,70,50,Daily,49.74,1,49.74,0.98512264,49
2018-02-17,2018-02-17,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,3772,12.98515376,1.4846235418876,56,0.87464286,48,30,Daily,48.98,2,24.49,2.00081666,98
2018-02-16,2018-02-16,Surveryemail_PH_20171229,23842712076690761,26162,1.14593685,1.0014524883419,262,0.11442748,157,30,Daily,29.98,,,,
2018-02-16,2018-02-16,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,7502,6.77019461,0.57318048520395,43,1.18116279,39,50,Daily,50.79,,,,
2018-02-16,2018-02-16,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,4540,11.13215859,1.5418502202643,70,0.722,61,30,Daily,50.54,2,25.27,1.93905817,98
2018-02-16,2018-02-16,BEL_IDKS_0213,23842712076700761,108,5,0.92592592592593,1,0.54,1,50,Daily,0.54,,,,
2018-02-16,2018-02-16,Israel_IDKS_0130,23842704928860761,7411,5.30967481,0.86358116313588,64,0.61484375,41,50,Daily,39.35,,,,
2018-02-16,2018-02-16,"Surveyemail_US_20171231_004 - Copy 3",23842711373660761,1337,17.868362,1.4958863126402,20,1.1945,19,30,Daily,23.89,,,,
2018-02-16,2018-02-16,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,6126,8.21906627,1.1100228534117,68,0.74044118,56,50,Daily,50.35,3,16.78333333,2.91956306,147
2018-02-16,2018-02-16,Israel_travel_0130,23842704929450761,9346,4.24138669,0.70618446394179,66,0.60060606,51,50,Daily,39.64,1,39.64,1.23612513,49
2018-02-16,2018-02-16,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,2,10,,,,,30,Daily,0.02,,,,
2018-02-16,2018-02-16,PE_engaged_IDKS_0205_24,23842705866980761,60,2.5,3.3333333333333,2,0.075,2,60,Daily,0.15,,,,
2018-02-16,2018-02-16,UAE_engaged_0130,23842704929160761,94,6.06382979,,,,,30,Daily,0.57,,,,
2018-02-16,2018-02-16,"Surveyemail_US_20171231_004 - Copy 2",23842704928850761,5406,14.06215316,1.4058453570107,76,1.00026316,71,40,Daily,76.02,2,38.01,1.28913444,98
2018-02-16,2018-02-16,"Surveryemail_MY_20171229 - Copy",23842704929150761,16150,3.32879257,0.80495356037152,130,0.41353846,89,50,Daily,53.76,2,26.88,1.82291667,98
2018-02-16,2018-02-16,"Israel_IDKS_0130 - Copy",23842704929340761,107,1.96261682,0.93457943925234,1,0.21,,30,Daily,0.21,,,,
2018-02-16,2018-02-16,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,4102,5.52169673,0.97513408093613,40,0.56625,34,30,Daily,22.65,,,,
2018-02-16,2018-02-16,Surveryemail_ID_20171229,23842712076710761,14173,2.1011783,1.0865730614549,154,0.19337662,89,30,Daily,29.78,,,,
2018-02-16,2018-02-16,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,8116,9.80285855,0.51749630359783,42,1.89428571,31,30,Daily,79.56,,,,
2018-02-16,2018-02-16,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,7141,7.14605798,0.81221117490548,58,0.87982759,42,30,Daily,51.03,3,17.01,2.88065844,147
2018-02-15,2018-02-15,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,4161,12.29031483,1.2256669069935,51,1.0027451,50,30,Daily,51.14,2,25.57,2.50293312,128
2018-02-15,2018-02-15,UAE_engaged_0130,23842704929160761,69,5.94202899,1.4492753623188,1,0.41,,30,Daily,0.41,,,,
2018-02-15,2018-02-15,Surveryemail_PH_20171229,23842712076690761,23938,1.23736319,0.93575068928064,224,0.13223214,133,30,Daily,29.62,1,29.62,1.65428764,49
2018-02-15,2018-02-15,"Surveyemail_US_20171231_004 - Copy 3",23842711373660761,2059,15.23069451,1.0684798445847,22,1.42545455,21,30,Daily,31.36,,,,
2018-02-15,2018-02-15,Israel_travel_0130,23842704929450761,11127,4.75060663,0.83580479913723,93,0.5683871,69,50,Daily,52.86,1,52.86,0.92697692,49
2018-02-15,2018-02-15,PE_engaged_IDKS_0205_24,23842705866980761,307,2.63843648,0.9771986970684,3,0.27,1,60,Daily,0.81,,,,
2018-02-15,2018-02-15,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,5254,5.80510088,0.93262276360868,49,0.62244898,40,30,Daily,30.5,1,30.5,1.60655738,49
2018-02-15,2018-02-15,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,6513,7.85505911,0.76769537847382,50,1.0232,36,50,Daily,51.16,2,25.58,1.91555903,98
2018-02-15,2018-02-15,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,4533,11.08537392,1.0809618354291,49,1.0255102,36,30,Daily,50.25,,,,
2018-02-15,2018-02-15,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,7795,10.38999359,0.9108402822322,71,1.14070423,51,30,Daily,80.99,3,26.99666667,1.81503889,147
2018-02-15,2018-02-15,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,4931,10.15818292,0.7503548975867,37,1.35378378,30,50,Daily,50.09,,,,
2018-02-15,2018-02-15,Israel_IDKS_0130,23842704928860761,8040,6.52363184,0.6592039800995,53,0.98962264,41,50,Daily,52.45,2,26.225,1.86844614,98
2018-02-15,2018-02-15,"Surveryemail_MY_20171229 - Copy",23842704929150761,14656,3.36995087,0.53902838427948,79,0.62518987,51,50,Daily,49.39,,,,
2018-02-15,2018-02-15,Surveryemail_ID_20171229,23842712076710761,13625,2.11302752,0.95412844036697,130,0.22146154,61,30,Daily,28.79,,,,
2018-02-15,2018-02-15,BEL_IDKS_0213,23842712076700761,227,7.40088106,1.7621145374449,4,0.42,3,50,Daily,1.68,,,,
2018-02-14,2018-02-14,"Surveyemail_US_20171231_004 - Copy 3",23842711373660761,1769,17.57490107,1.4132278123233,25,1.2436,22,30,Daily,31.09,1,31.09,1.57606948,49
2018-02-14,2018-02-14,Israel_IDKS_0130,23842704928860761,6532,6.50030618,0.79608083282303,52,0.81653846,42,50,Daily,42.46,2,21.23,2.66132831,113
2018-02-14,2018-02-14,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,4664,11.06346484,1.3293310463122,62,0.83225806,50,50,Daily,51.6,2,25.8,1.89922481,98
2018-02-14,2018-02-14,"Surveyemail_US_20171231_004 - Copy 2",23842704928850761,4449,15.58102944,1.6183412002697,72,0.96277778,64,40,Daily,69.32,2,34.66,1.41373341,98
2018-02-14,2018-02-14,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,7471,10.82853701,0.95034131976978,71,1.13943662,59,30,Daily,80.9,3,26.96666667,1.8170581,147
2018-02-14,2018-02-14,BEL_IDKS_0213,23842712076700761,6580,6.23404255,0.50151975683891,33,1.2430303,27,50,Daily,41.02,,,,
2018-02-14,2018-02-14,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,3,10,,,,,30,Daily,0.03,,,,
2018-02-14,2018-02-14,Israel_travel_0130,23842704929450761,9463,5.04913875,0.86653281200465,82,0.58268293,63,50,Daily,47.78,1,47.78,1.33947258,64
2018-02-14,2018-02-14,Surveryemail_ID_20171229,23842712076710761,12602,2.37025869,1.0950642755118,138,0.21644928,96,30,Daily,29.87,2,14.935,3.78305993,113
2018-02-14,2018-02-14,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,5112,5.99178404,1.4084507042254,72,0.42541667,62,30,Daily,30.63,,,,
2018-02-14,2018-02-14,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,5952,8.62063172,0.92405913978495,55,0.93290909,43,50,Daily,51.31,2,25.655,1.90995907,98
2018-02-14,2018-02-14,Surveryemail_PH_20171229,23842712076690761,24042,1.21745279,1.2062224440562,290,0.10093103,188,30,Daily,29.27,2,14.635,3.34813803,98
2018-02-14,2018-02-14,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,3513,14.480501,1.3663535439795,48,1.05979167,43,30,Daily,50.87,2,25.435,1.92647926,98
2018-02-14,2018-02-14,"Israel_IDKS_0130 - Copy",23842704929340761,10,8,,,,,30,Daily,0.08,,,,
2018-02-14,2018-02-14,"Surveryemail_MY_20171229 - Copy",23842704929150761,13687,3.23226419,0.72331409366552,99,0.44686869,54,50,Daily,44.24,3,14.74666667,5.13110307,227
2018-02-14,2018-02-14,UAE_engaged_0130,23842704929160761,438,6.41552511,1.8264840182648,8,0.35125,6,30,Daily,2.81,,,,
2018-02-14,2018-02-14,PE_engaged_IDKS_0205_24,23842705866980761,4512,2.16090426,0.88652482269504,40,0.24375,21,60,Daily,9.75,,,,
2018-02-14,2018-02-14,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,4290,12.03030303,0.97902097902098,42,1.22880952,37,30,Daily,51.61,2,25.805,3.448944,178
2018-02-13,2018-02-13,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,4306,11.39572689,1.5559684161635,67,0.73238806,61,30,Daily,49.07,1,49.07,0.99857347,49
2018-02-13,2018-02-13,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,5917,8.61754267,0.94642555348994,56,0.91053571,48,30,Daily,50.99,4,12.7475,3.84389096,196
2018-02-13,2018-02-13,PE_engaged_IDKS_0205_24,23842705866980761,7123,1.80261126,0.54752211146989,39,0.32923077,30,60,Daily,12.84,,,,
2018-02-13,2018-02-13,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,7,21.42857143,,,,,30,Daily,0.15,,,,
2018-02-13,2018-02-13,UAE_onlineshopping_0130,23842704929140761,5541,4.65078506,0.8121277747699,45,0.57266667,32,30,Daily,25.77,,,,
2018-02-13,2018-02-13,Surveryemail_ID_20171229,23842712076710761,692,1.99421965,1.5895953757225,11,0.12545455,4,30,Daily,1.38,,,,
2018-02-13,2018-02-13,"Surveyemail_US_20171231_004 - Copy 2",23842704928850761,12500,12.1192,1.584,198,0.76510101,168,40,Daily,151.49,6,25.24833333,1.94072216,294
2018-02-13,2018-02-13,Israel_IDKS_0130,23842704928860761,7901,5.72965447,0.65814453866599,52,0.87057692,43,50,Daily,45.27,1,45.27,1.08239452,49
2018-02-13,2018-02-13,CO_engaged_IDKS_0205_24,23842705867010761,23383,1.59731429,0.825385964162,193,0.19352332,137,60,Daily,37.35,,,,
2018-02-13,2018-02-13,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,6318,4.65811966,1.2820512820513,81,0.36333333,62,30,Daily,29.43,,,,
2018-02-13,2018-02-13,UAE_engaged_0130,23842704929160761,39,3.84615385,2.5641025641026,1,0.15,1,30,Daily,0.15,,,,
2018-02-13,2018-02-13,"Surveryemail_MY_20171229 - Copy",23842704929150761,9356,3.09320222,0.73749465583583,69,0.41942029,42,50,Daily,28.94,3,9.64666667,5.07947478,147
2018-02-13,2018-02-13,"Surveyemail_US_20171231_004 - Copy 3",23842711373660761,1953,15.68868408,1.689708141321,33,0.92848485,31,30,Daily,30.64,1,30.64,1.59921671,49
2018-02-13,2018-02-13,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,6944,7.07229263,0.57603686635945,40,1.22775,26,50,Daily,49.11,,,,
2018-02-13,2018-02-13,Surveryemail_PH_20171229,23842712076690761,1025,1.23902439,1.3658536585366,14,0.09071429,7,30,Daily,1.27,,,,
2018-02-13,2018-02-13,Israel_travel_0130,23842704929450761,9791,4.80032683,0.72515575528547,71,0.66197183,47,50,Daily,47,1,47,1.04255319,49
2018-02-13,2018-02-13,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,6048,8.03902116,1.0085978835979,61,0.79704918,50,50,Daily,48.62,2,24.31,2.01563143,98
2018-02-13,2018-02-13,BEL_IDKS_0213,23842712076700761,6,1.66666667,,,,,50,Daily,0.01,,,,
2018-02-13,2018-02-13,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,4916,9.9450773,1.179820992677,58,0.84293103,53,30,Daily,48.89,1,48.89,1.00224995,49
2018-02-12,2018-02-12,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,19,20,,,,,30,Daily,0.38,,,,
2018-02-12,2018-02-12,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,8521,5.65191879,0.48116418260768,41,1.17463415,32,30,Daily,48.16,,,,
2018-02-12,2018-02-12,CO_engaged_IDKS_0205_24,23842705867010761,5512,1.34433962,1.6509433962264,91,0.08142857,68,60,Daily,7.41,,,,
2018-02-12,2018-02-12,"Surveyemail_US_20171231_004 - Copy 2",23842704928850761,7739,12.36206228,1.8348623853211,142,0.67373239,133,40,Daily,95.67,9,10.63,4.60959548,441
2018-02-12,2018-02-12,UAE_onlineshopping_0130,23842704929140761,4602,4.36766623,1.064754454585,49,0.41020408,35,30,Daily,20.1,,,,
2018-02-12,2018-02-12,"Surveryemail_MY_20171229 - Copy",23842704929150761,9566,2.96257579,0.88856366297303,85,0.33341176,57,50,Daily,28.34,1,28.34,1.72900494,49
2018-02-12,2018-02-12,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,6974,4.16833955,1.3048465729854,91,0.31945055,80,30,Daily,29.07,1,29.07,1.68558652,49
2018-02-12,2018-02-12,Israel_IDKS_0130,23842704928860761,7343,5.61350946,0.77624948930955,57,0.72315789,37,50,Daily,41.22,2,20.61,2.74138768,113
2018-02-12,2018-02-12,PE_engaged_IDKS_0205_24,23842705866980761,14723,1.69666508,1.1274876044284,166,0.15048193,110,60,Daily,24.98,,,,
2018-02-12,2018-02-12,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,4412,11.34406165,1.4959202175884,66,0.75833333,57,30,Daily,50.05,1,50.05,0.97902098,49
2018-02-12,2018-02-12,UAE_engaged_0130,23842704929160761,28,2.14285714,,,,,30,Daily,0.06,,,,
2018-02-12,2018-02-12,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,6279,7.7082338,1.3059404363752,82,0.5902439,61,30,Daily,48.4,,,,
2018-02-12,2018-02-12,"Surveyemail_US_20171231_004 - Copy 3",23842711373660761,389,16.96658098,1.0282776349614,4,1.65,2,30,Daily,6.6,,,,
2018-02-12,2018-02-12,Israel_travel_0130,23842704929450761,12948,3.56039543,0.6641952425085,86,0.53604651,67,50,Daily,46.1,2,23.05,2.12581345,98
2018-02-12,2018-02-12,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,6695,7.11426438,0.7916355489171,53,0.89867925,45,50,Daily,47.63,,,,
2018-02-12,2018-02-12,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,8161,5.9625046,0.67393701752236,55,0.88472727,38,50,Daily,48.66,,,,
2018-02-11,2018-02-11,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,4652,6.49828031,1.4402407566638,67,0.45119403,51,30,Daily,30.23,,,,
2018-02-11,2018-02-11,PE_engaged_IDKS_0205_24,23842705866980761,5754,2.01598888,0.67778936392075,39,0.2974359,26,60,Daily,11.6,,,,
2018-02-11,2018-02-11,Israel_travel_0130,23842704929450761,13041,3.96902078,0.72080361935434,94,0.5506383,72,50,Daily,51.76,1,51.76,0.94667697,49
2018-02-11,2018-02-11,"Surveyemail_US_20171231_004 - Copy 2",23842704928850761,6023,12.18993857,1.9757595882451,119,0.61697479,107,40,Daily,73.42,1,73.42,0.87169709,64
2018-02-11,2018-02-11,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,5681,8.87519803,1.3025875726105,74,0.68135135,60,30,Daily,50.42,4,12.605,3.88734629,196
2018-02-11,2018-02-11,UAE_engaged_0130,23842704929160761,23,2.60869565,,,,,30,Daily,0.06,,,,
2018-02-11,2018-02-11,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,4,32.5,,,,,30,Daily,0.13,,,,
2018-02-11,2018-02-11,"Surveryemail_EU_20171228_002 - vsFuzhi",23842710952090761,1851,9.80551053,1.7828200972447,33,0.55,30,50,Daily,18.15,,,,
2018-02-11,2018-02-11,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,8408,5.99191246,0.6779257849667,57,0.88385965,42,50,Daily,50.38,1,50.38,2.5605399,129
2018-02-11,2018-02-11,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,4033,12.23654848,1.1901810066948,48,1.028125,41,30,Daily,49.35,1,49.35,0.9929078,49
2018-02-11,2018-02-11,"Surveryemail_MY_20171229 - Copy",23842704929150761,8244,3.48617176,0.97040271712761,80,0.35925,51,50,Daily,28.74,2,14.37,3.4098817,98
2018-02-11,2018-02-11,"Israel_IDKS_0130 - Copy",23842704929340761,6,0,,,,,30,Daily,0,,,,
2018-02-11,2018-02-11,CO_engaged_IDKS_0205_24,23842705867010761,2902,1.72984149,1.3094417643005,38,0.13210526,27,60,Daily,5.02,,,,
2018-02-11,2018-02-11,"AllBackers5%_OtherEU_0109 - vsFuzhi",23842710952110761,2278,7.93678665,0.87796312554873,20,0.904,13,30,Daily,18.08,1,18.08,2.71017699,49
2018-02-11,2018-02-11,UAE_onlineshopping_0130,23842704929140761,6899,4.07595304,0.79721698796927,55,0.51127273,44,30,Daily,28.12,,,,
2018-02-11,2018-02-11,Israel_IDKS_0130,23842704928860761,4048,6.93675889,0.79051383399209,32,0.8775,28,50,Daily,28.08,,,,
2018-02-10,2018-02-10,"EU_VinciEngaged2%_3T_0207 - Copy",23842707661750761,4336,6.63745387,1.1761992619926,51,0.56431373,42,30,Daily,28.78,,,,
2018-02-10,2018-02-10,PE_engaged_IDKS_0205_24,23842705866980761,227,1.62995595,1.3215859030837,3,0.12333333,,60,Daily,0.37,,,,
2018-02-10,2018-02-10,"AllBackers5%_OtherEU_0109 - Copy",23842704929080761,10034,4.81164042,0.77735698624676,78,0.61897436,47,50,Daily,48.28,1,48.28,1.01491301,49
2018-02-10,2018-02-10,"US_ERLPageClicks2%_3T_0207 - Copy",23842707661850761,3676,13.38411317,1.3601741022851,50,0.984,47,30,Daily,49.2,,,,
2018-02-10,2018-02-10,"Surveryemail_EU_20171228_002 - Copy",23842704928980761,5520,8.80797101,1.268115942029,70,0.69457143,62,30,Daily,48.62,2,24.31,2.01563143,98
2018-02-10,2018-02-10,UAE_onlineshopping_0130,23842704929140761,9366,3.80098228,1.2919068972881,121,0.29421488,96,30,Daily,35.6,1,35.6,1.37640449,49
2018-02-10,2018-02-10,"EU_ERLPageClicks1%_3T_0207 - Copy",23842707661710761,25,15.6,,,,,30,Daily,0.39,,,,
2018-02-10,2018-02-10,CO_engaged_IDKS_0205_24,23842705867010761,1179,1.75572519,1.7811704834606,21,0.09857143,11,60,Daily,2.07,,,,
2018-02-10,2018-02-10,Israel_travel_0130,23842704929450761,8677,5.63904575,0.86435403941454,75,0.6524,55,50,Daily,48.93,1,48.93,1.30799101,64
2018-02-10,2018-02-10,"US_ERLPageClicks1%_3T_0207 - Copy",23842707661840761,1690,17.68639053,2.0118343195266,34,0.87911765,28,30,Daily,29.89,,,,
2018-02-10,2018-02-10,"Surveryemail_MY_20171229 - Copy",23842704929150761,8443,4.18571598,0.84093331754116,71,0.49774648,54,50,Daily,35.34,,,,
2018-02-10,2018-02-10,Israel_IDKS_0130,23842704928860761,4590,7.71459695,1.0021786492375,46,0.76978261,24,50,Daily,35.41,,,,
2018-02-10,2018-02-10,"EU_VinciEngaged1%_3T_0207 - Copy",23842707661740761,3641,7.98132381,1.9774787146388,72,0.40361111,58,30,Daily,29.06,,,,
